2.2515825598267565, 1.0366010728078414, 2.4785094599099873, 929
2.103289015803965, 1.1200060196429846, 2.3826834627828513, 1186
2.8360492569403215, 0.5083034254382115, 2.881185648094938, 815
1.2980585719555842, 0.5729151721217847, 1.418706503220141, 714
2.2733821548721114, 0.7232591632365916, 2.3854874402011563, 638
2.8958301326520077, 0.2540976736473704, 2.9069454242093844, 977
1.67156759186635, 0.3094577467754015, 1.6999533044103585, 1568
2.471166114131473, 0.645597189609855, 2.553978353935991, 639
2.5974184401605322, 2.255227264216413, 3.4393792952613227, 1540
1.545220303564171, 0.6471910699165145, 1.675102870222582, 707
2.573103917906259, 0.5124534133419608, 2.6235739512379057, 791
2.0014568136068998, 0.761105590762067, 2.141093176351755, 697
1.338948761604445, 0.5576577463896921, 1.450266024237468, 629
2.6688243317340516, 0.6289289714577646, 2.741797431469411, 548
2.6617431873693556, 0.7732135952387388, 2.771623630126872, 713
2.4980427272669505, 1.0178386842411837, 2.6972191904774383, 848
1.6626013657970937, 0.8891704031195138, 1.885133872921642, 695
2.5647262730426834, 0.8596058187858925, 2.7047745378948203, 788
3.069567816617944, 1.0424154724685364, 3.241682876829005, 2947
3.5774424596201055, 0.5735179256675708, 3.6231059161847616, 2721
